"status_id"
"x1061392296954888197"
"x1061314326466748416"
"x1061299477368070144"
"x1061364612803620865"
"x1061313889776787456"
"x1061391441132314624"
"x1061370442026385408"
"x1061370192905756672"
"x1061390817045098496"
"x1061390447140982784"
"x1061369774318350336"
"x1061389886538768384"
"x1061369512266612736"
"x1061369152848388096"
"x1061387779576221697"
"x1061386960806141952"
"x1061386629716180992"
"x1061311313765294080"
"x1061297610080714753"
"x1061368632293306369"
"x1061386174864879616"
"x1061367733340659712"
"x1061367405291626496"
"x1061296973259595778"
"x1061367031667118080"
"x1061310112935997441"
"x1061366668104855553"
"x1061309658260860929"
"x1061309459178303489"
"x1061366405633728512"
"x1061366201538949120"
"x1061308831173496832"
"x1061365990229856256"
"x1061365769278115840"
"x1061308300610830338"
"x1061365594967093248"
"x1061308096142667776"
"x1061358308747993088"
"x1061365325348843520"
"x1061365208373846016"
"x1061364920887865345"
"x1061364895785017344"
"x1061382314511331329"
"x1061042237281169409"
"x1061364277359996928"
"x1061381985774391296"
"x1061299134060085256"
"x1061381708342153216"
"x1061381514359844864"
"x1061381192518254592"
"x1061363839986331648"
"x1061380655420850176"
"x1061306407893389312"
"x1061363618749460480"
"x1061379984084746240"
"x1061363301584592896"
"x1061306200816381953"
"x1061362915024887808"
"x1061379554474774528"
"x1061305516389949440"
"x1061379282839040000"
"x1061367979177205760"
"x1061305334063484930"
"x1061374271853711360"
"x1061378522323644421"
"x1061328927283589120"
"x1061378151169765376"
"x1061304791723167744"
"x1061286907001233408"
"x1061304545710501889"
"x1061377895556308992"
"x1061377721027022848"
"x1061304259776458752"
"x1061377545390551040"
"x1061300458373840897"
"x1061377245166501889"
"x1061377092208619520"
"x1061371588874985472"
"x1061376818475753472"
"x1061303309632335872"
"x1061376626431156224"
"x1061303009525690368"
"x1061299624701358080"
"x1061307545862598656"
"x1061376351075069952"
"x1061302818781323264"
"x1061301692992376833"
"x1061313685694513152"
"x1061313275705516033"
"x1061375198069317632"
"x1061302589457760256"
"x1061345750443974656"
"x1061302309219516419"
"x1061374943999344640"
"x1061311952473874432"
"x1061298348198526976"
"x1061374784754221056"
"x1061342778716651521"
"x1061311454370947072"
"x1061372547562782720"
"x1061301486527758336"
"x1061311048026714112"
"x1061301306764054529"
"x1061340546524839936"
"x1061374044795105280"
"x1061340148137254912"
"x1061373684697378816"
"x1061305050914480128"
"x1061296494676914176"
"x1061373313673388032"
"x1061372954682941440"
"x1061296194436001792"
"x1061299301484134400"
"x1061371949807333376"
"x1061308675615158272"
"x1061295712934055937"
"x1061314991687495681"
"x1061303862517100544"
"x1061285319247486976"
"x1061371313141346304"
"x1061299878733635584"
"x1061371020626485248"
"x1061284270671425536"
"x1061344092020297728"
"x1061298127926226945"
"x1061313006305390592"
"x1061305796154155008"
"x1061341360224124929"
"x1061306946270126080"
"x1061312228480057349"
"x1061312875594043392"
"x1061310432500056064"
"x1061306663641112576"
"x1061309161001050112"
"x1061301098214940672"
"x1061303202987954177"
"x1061314474332704768"
"x1061315123116048384"
"x1061297072920387585"
"x1061295928798142464"
"x1061351225059291136"
"x1061314844840718337"
"x1061307828143501312"
"x1061363940238610433"
"x1061300312772763649"
"x1061298857441546240"
"x1061291018891354113"
"x1061298649798307840"
"x1061307157470040065"
"x1061298942149722112"
"x1061300692801843203"
"x1061315403303944192"
"x1061312588036751361"
"x1061392111239495680"
"x1061391814354100225"
"x1061051706127970304"
"x1061144289529352198"
"x1061391626776367104"
"x1061391593075134464"
"x1061360946868740097"
"x1061333616733511680"
"x1061361099688226817"
"x1061360997808594944"
"x1061391029574778880"
"x1061386624448159744"
"x1061070439517118464"
"x1061041580000202752"
"x1061390866479120384"
"x1061262069402484736"
"x1061074107301736448"
"x1061342037188870144"
"x1061293357672984576"
"x1061359211521564672"
"x1061356701914324997"
"x1061390310507339776"
"x1061354347588546560"
"x1061321433949757440"
"x1061385649964503040"
"x1061388857592037376"
"x1061387818268651520"
"x1061307943788830720"
"x1061307645892521984"
"x1061386544726953985"
"x1061386459490463744"
"x1061352323568390144"
"x1061296550813540353"
"x1061386105063231488"
"x1061290537737580545"
"x1061386023878283264"
"x1061385520968810496"
"x1061385829648683008"
"x1061119550505201664"
"x1061378091287801856"
"x1061076066960359424"
"x1061044532882608128"
"x1061294980940132353"
"x1061332871842070529"
"x1061366658277822464"
"x1061310251272564736"
"x1061348007201910785"
"x1061285406535147521"
"x1061317817834897409"
"x1061272571855941643"
"x1061048124758622209"
"x1061384702324424704"
"x1061048988634206209"
"x1061120608652541953"
"x1061050107779403776"
"x1061119370271715328"
"x1061349050451222530"
"x1061063407288369153"
"x1061302806429294592"
"x1061287659014893568"
"x1061384593763295232"
"x1061361870064349184"
"x1061370502906753024"
"x1061275736089055232"
"x1061363719333003264"
"x1061374543879561217"
"x1061080529246797824"
"x1061370031626346496"
"x1061371146157707264"
"x1061063760675143680"
"x1061360784574341120"
"x1061304755102851074"
"x1061365558250106881"
"x1061341081105653760"
"x1061366118533619712"
"x1061364120472055809"
"x1061376472940601345"
"x1061300140885954560"
"x1061364884246429696"
"x1061367099602300929"
"x1061363886866087936"
"x1061384588985942016"
"x1061371855905247232"
"x1061365744632422400"
"x1061384588960747520"
"x1061115468746911744"
"x1061363969749770240"
"x1061266839060299776"
"x1061374943626055680"
"x1061361081380007936"
"x1061272992183836673"
"x1061274087643742208"
"x1061384475228192768"
"x1061305386815246338"
"x1061302937471729665"
"x1061331036984856576"
"x1061384369955164161"
"x1061308689850675202"
"x1061384173867347968"
"x1061382593285767170"
"x1061382357670748160"
"x1061382289777520640"
"x1061304460373254144"
"x1061303961083236352"
"x1061369666491310080"
"x1061306730905198592"
"x1061310381803560961"
"x1061097172190543872"
"x1061384030938050560"
"x1061347284112175104"
"x1061383404267159552"
"x1061332416336285697"
"x1061382741034381312"
"x1061383365545218048"
"x1061269765128359936"
"x1061293670396293120"
"x1061291157974646790"
"x1061316326512345088"
"x1061360360706465796"
"x1061315060629422086"
"x1061271024199745540"
"x1061361619521933313"
"x1061338966618791936"
"x1061292416651743234"
"x1061337714178572289"
"x1061351185402089472"
"x1061383007750250496"
"x1061353896008806400"
"x1061382728417894400"
"x1061303775686623232"
"x1061382550755586048"
"x1061355091116998656"
"x1061382186337628165"
"x1061087893806927873"
"x1061339344315641856"
"x1061358231065251840"
"x1061381857747456000"
"x1061381010619797505"
"x1061380600865611776"
"x1061066959977046016"
"x1061380549816737792"
"x1061259045951029252"
"x1061379879482970112"
"x1061052610487013376"
"x1061104153047392257"
"x1061370510037135361"
"x1061279931903234050"
"x1061314780156182528"
"x1061294503238062080"
"x1061325229203570688"
"x1061279933568335872"
"x1061257339733467136"
"x1061379851884478464"
"x1061257339385319424"
"x1061325234773676032"
"x1061379807567581184"
"x1061379373243129856"
"x1061262040231174144"
"x1061048234590711808"
"x1061050678326452224"
"x1061051353676472320"
"x1061378901476143104"
"x1061307053153513472"
"x1061301769131544576"
"x1061273604602519552"
"x1061301215177269248"
"x1061378700455755776"
"x1061331481857933312"
"x1061271376323956736"
"x1061273649896808449"
"x1061279258369118208"
"x1061378060186832896"
"x1061286188022095873"
"x1061275801046310913"
"x1061318837650391040"
"x1061285866989993985"
"x1061320978632867841"
"x1061300924923052032"
"x1061378469773230080"
"x1061306252259549184"
"x1061277681579286528"
"x1061306771522781184"
"x1061331908733239296"
"x1061353076290998272"
"x1061353421192740864"
"x1061378674920960001"
"x1061353659647344640"
"x1061084503039459332"
"x1061377904892956672"
"x1061084607033040896"
"x1061377563723882496"
"x1061377360564535299"
"x1061334587320676352"
"x1061337001956302848"
"x1061376554394038272"
"x1061115999020142592"
"x1061296595868794880"
"x1061048891947200512"
"x1061294353086382080"
"x1061376922041507840"
"x1061376751140360192"
"x1061376388782088193"
"x1061376152382492672"
"x1061357626431172609"
"x1061374962705940481"
"x1061047410497974279"
"x1061376107604312064"
"x1061375697191624704"
"x1061351924413288448"
"x1061375400947867648"
"x1061311922799136768"
"x1061370515963564032"
"x1061356417632788480"
"x1061366904474939393"
"x1061374632454840320"
"x1061351953739862016"
"x1061375153525809152"
"x1061375072244584448"
"x1061049311029538817"
"x1061351095023284224"
"x1061374901171322880"
"x1061126049386266624"
"x1061374688062894081"
"x1061374602851614720"
"x1061374543917342720"
"x1061324345585397762"
"x1061351969418178561"
"x1061374506709569536"
"x1061373954126839810"
"x1061373667937001472"
"x1061373538039296000"
"x1061372913377374208"
"x1061368709552340992"
"x1061350401511972864"
"x1061352913119993857"
"x1061371805426954240"
"x1061371637642063872"
"x1061371520818143232"
"x1061329094770483200"
"x1061044732388753409"
"x1061370479032717313"
"x1061294500478255104"
"x1061347956274724864"
"x1061257407173672960"
"x1061370446745141251"
"x1061302735809716225"
"x1061279860490989571"
"x1061302742487130115"
"x1061279860809756675"
"x1061370045677203456"
"x1061272173887668224"
"x1061369105117143040"
"x1061368871376932864"
"x1061368870357946368"
"x1061368678741172224"
"x1061366533241233408"
"x1061365567985201154"
"x1061363975281995776"
"x1061363659404988418"
"x1061363485022404608"
"x1061363036051525632"
"x1061362818031616000"
"x1061362363306135552"
"x1061326104747638784"
"x1061326568717348864"
"x1061325974044692480"
"x1061325924539424768"
"x1061362254765903872"
"x1061362135647903748"
"x1061362018073145344"
"x1061360915411398656"
"x1061360188173758465"
"x1061147017731166208"
"x1061318173792788480"
"x1061359514765602816"
"x1061358555842768896"
"x1061358453065543680"
"x1061357808644427776"
"x1061357347157762048"
"x1061357191582625793"
"x1061356797229973509"
"x1061355501080862720"
"x1061068422631571456"
"x1061355312836296704"
"x1061275537514156034"
"x1061278831439306752"
"x1061355131399073792"
"x1061354837269463041"
"x1061354775671914499"
"x1061354757124747267"
"x1061174504179720193"
"x1061354798371532800"
"x1061353571533213696"
"x1061339443683045377"
"x1061353508899880965"
"x1061353333900828674"
"x1061353159728205826"
"x1061352786900721664"
"x1061352497170825217"
"x1061352337447546880"
"x1061351608292950022"
"x1061350390153658368"
"x1061088069380538368"
"x1061349734768656385"
"x1061296045777281030"
"x1061284601841123328"
"x1061331959702409216"
"x1061295814142652416"
"x1061082894200795136"
"x1061319262269202432"
"x1061318246312271872"
"x1061297295587594240"
"x1061322666999611392"
"x1061327092334309376"
"x1061117889929826305"
"x1061323930667905024"
"x1061101127867887616"
"x1061349474033786880"
"x1061325139353038848"
"x1061259807749853184"
"x1061349256806653952"
"x1061116282924294144"
"x1061348709923876864"
"x1061304256605511680"
"x1061041179716837378"
"x1061347928478965760"
"x1061344290327027712"
"x1061347847017119744"
"x1061295292358701056"
"x1061267903188688896"
"x1061341529858396160"
"x1061347813085405187"
"x1061310038671790081"
"x1061347793296613376"
"x1061257195050934272"
"x1061291667909632000"
"x1061347175194656768"
"x1061346108713111552"
"x1061345591857278976"
"x1061344557785276416"
"x1061344536494977024"
"x1061314059952246784"
"x1061340711088349185"
"x1061340257889607680"
"x1061071430475898881"
"x1061339903831797761"
"x1061335573523300352"
"x1061290522797576192"
"x1061339002383429632"
"x1061338919613083648"
"x1061338384441008129"
"x1061337445818462210"
"x1061337298644566017"
"x1061330141169639429"
"x1061329922021445633"
"x1061337225453916160"
"x1061337085242617856"
"x1061337194802176000"
"x1061337139110006784"
"x1061294088283086848"
"x1061308258479235075"
"x1061335741928742913"
"x1061333717317111808"
"x1061331439873155079"
"x1061286142249705472"
"x1061266010270060544"
"x1061249734986350595"
"x1061296212714893313"
"x1061327684226203652"
"x1061279940023382016"
"x1061301250782883840"
"x1061244631260807168"
"x1061273585988370439"
"x1061229516234899456"
"x1061282378625228800"
"x1061242373106290688"
"x1061278594213834753"
"x1061245899282792450"
"x1061237071912820737"
"x1061301251617574912"
"x1061306304583684098"
"x1061268550889992192"
"x1061261002631757826"
"x1061320123510915072"
"x1061307543014854656"
"x1061258483088195585"
"x1061332903920107520"
"x1061288685608550400"
"x1061315074651054081"
"x1061247139441983488"
"x1061298772251156481"
"x1061312576339017728"
"x1061223220299419649"
"x1061323886258741253"
"x1061311311357861888"
"x1061234625148805120"
"x1061276118001635328"
"x1061303799107776513"
"x1061283639462453251"
"x1061282957204303872"
"x1061332214481219585"
"x1061316848669454336"
"x1061316776523292672"
"x1061316652111822848"
"x1061331768282730496"
"x1061332180381515776"
"x1061269903376703488"
"x1061285863454400514"
"x1061314299338080256"
"x1061067104835710976"
"x1061307593715408896"
"x1061332163784777728"
"x1061322354708627460"
"x1061276548060332033"
"x1061249374204911617"
"x1061331626423021568"
"x1061330241082327042"
"x1061310553417609216"
"x1061313849809264641"
"x1061329677120237569"
"x1061044481636544512"
"x1061329552444719104"
"x1061329093201817600"
"x1061328916151963653"
"x1061317809601421312"
"x1061074988650938368"
"x1061074891116552193"
"x1061074954521845760"
"x1061325305560907776"
"x1061327864627412992"
"x1061327586674958336"
"x1061326952445943808"
"x1061326372176572417"
"x1061259618515484674"
"x1061325605524791296"
"x1061286527936811008"
"x1061288115023671297"
"x1061324837644197888"
"x1061324501672124417"
"x1061087840069513217"
"x1061321449657397249"
"x1061319591488438272"
"x1061318161797124097"
"x1061257608600858624"
"x1061131421203361792"
"x1061135477422444548"
"x1061317806610800640"
"x1061317723492245504"
"x1061114806747455489"
"x1061314768789737472"
"x1061317412967145473"
"x1061293013614452736"
"x1061317260403445760"
"x1061316980060303360"
"x1061316715760500736"
"x1061299301979222017"
"x1061315706304770050"
"x1061039704718667782"
"x1061040243963559936"
"x1061314535758446592"
"x1061311583371083776"
"x1061285397840355328"
"x1061039228144906240"
"x1061310575131582464"
"x1061309039458476032"
"x1061307747323437056"
"x1061307000687079424"
"x1061306665897607168"
"x1061264918115057664"
"x1061053490141614081"
"x1061306236275109888"
"x1061298639820083200"
"x1061306172848787456"
"x1061305377126416384"
"x1061305089216831488"
"x1061305090215043072"
"x1061305091305562112"
"x1061304357067489280"
"x1061272447163330563"
"x1061304196924932098"
"x1061302980236824576"
"x1061302868953759744"
"x1061302667706687489"
"x1061302335626858496"
"x1061302213006348288"
"x1061125164522446849"
"x1061302182417317888"
"x1061301988317630464"
"x1061296784734072834"
"x1061301917551345670"
"x1061301893736017920"
"x1061301318843809792"
"x1061300939364065280"
"x1061300928098123776"
"x1061300905512001537"
"x1061291723752562693"
"x1061300756190420992"
"x1061300740294144000"
"x1061300426518265860"
"x1061300132833095682"
"x1061299945729343490"
"x1061299819212238848"
"x1061295038049607681"
"x1061299065831358470"
"x1061297864318476290"
"x1061298415554854912"
"x1061298583780044801"
"x1061283619686121473"
"x1061283969805631489"
"x1061284641536008193"
"x1061298008510222336"
"x1061297599221784577"
"x1061297024400732160"
"x1061295835244347395"
"x1061295260280619008"
"x1061294732637130752"
"x1061294684310564865"
"x1061294114203992064"
"x1061292776233418753"
"x1061292395772309504"
"x1061290930580398080"
"x1061290401930260480"
"x1061290167296761856"
"x1061288728499552257"
"x1061288578800594945"
"x1061284565770215424"
"x1061282845598105602"
"x1061283400961658880"
"x1061287626903379969"
"x1061287271788244993"
"x1061285673053884421"
"x1061284051510878208"
"x1061282731764654080"
"x1061283990781476864"
"x1061283284368277505"
"x1061283579454312448"
"x1061042275596218368"
"x1061079111735496704"
"x1061283408347910144"
"x1061276946523475968"
"x1061081269667164160"
"x1061075180309467136"
"x1061076959088635904"
"x1061082932876468225"
"x1061280597044350976"
"x1061277651745165312"
"x1061277515023507456"
"x1061277414733471744"
"x1061162005392814080"
"x1061277045513162752"
"x1061276813996032002"
"x1061276848838074371"
"x1061275625246212096"
"x1061274145663512576"
"x1061274247878701057"
"x1061274035214897152"
"x1061273047699611649"
"x1061273043752779776"
"x1061272873879228416"
"x1061272793260556289"
"x1061269807650299904"
"x1061259549523361793"
"x1061263139407224832"
"x1061257011331887109"
"x1061267831281479681"
"x1061263429799829507"
"x1061268986577309696"
"x1061262389419495424"
"x1061265268318466048"
"x1061266006859952128"
"x1061259178130325504"
"x1061258278930284545"
"x1061257888553811969"
"x1061267683113664512"
"x1061265445372809216"
"x1061265137259077632"
"x1061265102152876037"
"x1061264779829014528"
"x1061263418890477568"
"x1061260750109388800"
"x1061259322896846849"
"x1061257401112903680"
"x1061256337898782723"
"x1061255717955485696"
"x1061255769146806272"
"x1061255569112150018"
"x1061255108132921344"
"x1061253673110523905"
"x1061254256567607301"
"x1061254021858521088"
"x1061254608759050240"
"x1061255037114974208"
"x1061253653120540672"
"x1061254747716341760"
"x1061252456074633216"
"x1061252159079993345"
"x1061249734030123008"
"x1061249457096876038"
"x1061248879121850368"
"x1061248428783607808"
"x1061247233696325632"
"x1061242511446958082"
"x1061241904376041472"
"x1061241276421562368"
"x1061234718681784320"
"x1061232657248538624"
"x1061230987638648832"
"x1061226544385925121"
"x1061226480968065025"
"x1061219339783802880"
"x1061215891264860160"
"x1061200147474989056"
"x1061184858792321024"
"x1061176858698485760"
"x1061176709498564608"
"x1061160457866625024"
"x1061160186843283456"
"x1061155406511333376"
"x1061151522829021184"
"x1061150403608244224"
"x1061150009448513537"
"x1061145663017238529"
"x1061139165448876033"
"x1061137204745883648"
"x1061130100698009600"
"x1061127494462464000"
"x1061125456177487873"
"x1061121166717394944"
"x1061120950383591424"
"x1061118247725158400"
"x1061118130074701825"
"x1061112738217263104"
"x1061112357865304064"
"x1061108814378946560"
"x1061108517409501185"
"x1061107763974148096"
"x1061105244816490496"
"x1061103736007860224"
"x1061102206030499840"
"x1061097860899500039"
"x1061097523094450177"
"x1061095848627580928"
"x1061095701134757888"
"x1061090366533840897"
"x1061085762303746048"
"x1061084596970778625"
"x1061084292602834946"
"x1061082338954764289"
"x1061080490071879680"
"x1061079836830052352"
"x1061078454181871617"
"x1061078336632430592"
"x1061072822188027905"
"x1061077286819119104"
"x1061074981679857664"
"x1061075704446480384"
"x1061061591662190592"
"x1061076099843538945"
"x1061064561963393025"
"x1061075823141249025"
"x1061073449685143552"
"x1061072303214247936"
"x1061071964737916928"
"x1061070820590661634"
"x1061070398463315968"
"x1061066817915899905"
"x1061066131106975744"
"x1061065438778413056"
"x1061049135216779264"
"x1061063688872898560"
"x1061062330681745408"
"x1061060866563497986"
"x1061056733785710592"
"x1061050532935032833"
"x1061055842743652352"
"x1061054375509061633"
"x1061054321008263172"
"x1061053589378879488"
"x1061053584630939654"
"x1061052602564001792"
"x1061053400031223808"
"x1061053101489057792"
"x1061052726849658880"
"x1061052497903513600"
"x1061048454569476096"
"x1061052173268774913"
"x1061051741670502400"
"x1061048448852676608"
"x1061047539506397185"
"x1061047448217493505"
"x1061047320807178240"
"x1061047179614158848"
"x1061047107694383104"
"x1061046572765462529"
"x1061046115783639040"
"x1061045589939552257"
"x1061045363639865345"
"x1061045286175498240"
"x1061044439857029120"
"x1061044412657078272"
"x1061044021424926720"
"x1061043907457253376"
"x1061041799400247296"
"x1061041007553331201"
"x1061041512690147328"
"x1061038232740212736"
"x1061037941609291776"
"x1061037893836132352"
"x1061037526171901952"
"x1061037486410006528"
"x1061037134436556801"
"x1061036884078538752"
"x1061036003786481670"
"x1061036513490743297"
"x1061035383222231040"
"x1061035970944847872"
"x1061035098668130304"
"x1061034590314225664"
"x1061034999804125184"
"x1061034777355026432"
"x1061034696308445184"
"x1061034672631767040"
"x1061034576179429376"
"x1061034511100665856"
"x1061034398684827648"
"x1061033654909104128"
"x1061033182227648512"
"x1061032561126883329"
"x1060979108174331904"
"x1060581815612669954"
"x1060908926915567616"
"x1060593715549495296"
"x1060673107378221058"
